season,data_source,day,day_idx,algorithm,run,cost,runtime_s
winter,synthetic,day_002,2,GWO,14,36.505575414511746,0.6156902313232422
winter,synthetic,day_002,2,GWO,15,35.006111985715,0.6162610054016113
winter,synthetic,day_002,2,GWO,16,35.01590543916823,0.6129007339477539
winter,synthetic,day_002,2,GWO,17,37.026715247452145,0.6261954307556152
winter,synthetic,day_002,2,GWO,18,36.926251989459246,0.6132228374481201
winter,synthetic,day_002,2,GWO,19,35.23714254126974,0.6141889095306396
winter,synthetic,day_002,2,Hybrid,0,37.45321357023232,0.4023442268371582
winter,synthetic,day_002,2,Hybrid,1,35.895622118427056,0.41368865966796875
winter,synthetic,day_002,2,Hybrid,2,38.190903758977875,0.4061915874481201
winter,synthetic,day_002,2,Hybrid,3,39.19132734431,0.4077494144439697
winter,synthetic,day_002,2,Hybrid,4,37.578039459010235,0.39568471908569336
winter,synthetic,day_002,2,Hybrid,5,36.42777002594608,0.4076371192932129
winter,synthetic,day_002,2,Hybrid,6,36.704432611771196,0.39163970947265625
winter,synthetic,day_002,2,Hybrid,7,36.62044568903707,0.3948209285736084
winter,synthetic,day_002,2,Hybrid,8,36.16549249994966,0.39119625091552734
winter,synthetic,day_002,2,Hybrid,9,35.79315632568175,0.4000053405761719
winter,synthetic,day_002,2,Hybrid,10,37.12550982113528,0.4171915054321289
winter,synthetic,day_002,2,Hybrid,11,38.21067832429557,0.4236717224121094
winter,synthetic,day_002,2,Hybrid,12,38.41382735658705,0.3921210765838623
winter,synthetic,day_002,2,Hybrid,13,39.82268349479285,0.41064929962158203
winter,synthetic,day_002,2,Hybrid,14,39.11421744317655,0.3951852321624756
winter,synthetic,day_002,2,Hybrid,15,36.54618757997933,0.4063761234283447
winter,synthetic,day_002,2,Hybrid,16,38.606444896393185,0.4053521156311035
winter,synthetic,day_002,2,Hybrid,17,41.9279434801002,0.41103482246398926
winter,synthetic,day_002,2,Hybrid,18,36.82508414980846,0.3977515697479248
winter,synthetic,day_002,2,Hybrid,19,38.44000652063502,0.4363975524902344
